ID,性別,年齢,メッセージ人数,掲示板投稿数,被通報数,会員フラグ(プレミアム、ダイヤモンド),ニックネーム,身長,年収,資産,職業,体型,飲酒,喫煙,婚姻状況,居住地,交際タイプ,自己紹介,メッセージ送信可能フラグ,メッセージ送信済みフラグ,画像取得フラグ,登録日時,作成日時,更新日時
20581191815605,1,44,0,0,0,DIAMOND,Cyh,170～174cm,1000万円以上,1億円以上,会社経営,少し太め,飲む,吸わない,既婚,神奈川県,,"はじめまして<br>
<br>
前向きで誠実さを感じる人が好きです。<br>
既婚ですし、いい年齢ですので<br>
側にいてくれる女性には出来る限りの事を<br>
してあげたいと思ってます。<br>
束縛する気持ちはありません。<br>
気持ちが通じる人が一人いればいいと思ってます。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191805015,2,27,38,0,0,,naoko_☆,155～159cm,,,会社員,細め,飲む,吸わない,独身,東京都,まずは食事から,"はじめまして♪<br>
<br>
自分の糧になるような出会いを求めて登録しました。<br>
思いやりのある穏やかな関係がいいなと思います<br>
<br>
趣味は映画などで、1人映画で食べる<br>
ポップコーンが大好き💖笑<br>
あとは野球も好きで好きなチームの試合はほぼ毎日欠かさずみています〜現地観戦もふらっと行ったりして結構行動力高め？です<br>
<br>
お酒も程々に好きなので飲める方がいいです🌟<br>
また、不特定多数のかたとお付き合いしてる方はご遠慮します<br>
よろしくお願いします",true,false,true,2018-03-30,2018-05-14,2018-05-14
20581191448472,2,26,42,0,0,,北河すみれ,155～159cm,,,看護師,やや細め,飲まない,吸わない,独身,東京都,相手に合わせる,"初めまして。すみれです😊<br>
美味しいものを食べたり映画を観る事が好きです。<br>
性格は周りにはおっとりしてるね、とよく言われます。<br>
<br>
気持ちに余裕のある大人な男性と<br>
楽しい時間を過ごせたら嬉しいです。<br>
<br>
ノリが良すぎる方や早口･お喋りが過ぎる方は<br>
少し苦手かもしれません…(｡•́ - •̀｡)💦<br>
爽やかな黒髪の男性に惹かれます😌<br>
<br>
顔写真は非公開になっておりますが、<br>
やり取りさせて頂く中での公開は可能です。<br>
宜しくお願い致します。",true,false,true,2016-12-07,2018-05-14,2018-05-14
20581191816576,1,46,0,0,0,PREMIUM,みた３,180cm以上,4000万円以上,2億円以上,会社経営,普通,時々飲む,吸わない,既婚,東京都,,"はじめまして。<br>
港区で会社経営しています。<br>
昨年度からビジネスがかなり好調なのですが、なんだか最近、物足りない気持ちもあり、今回、ネットの出会い系に初めて登録してみました。<br>
いろいろと相性が良い女性を探しています。年上好きの女性だと嬉しいです。平日の日中でも時間が取れます。<br>
なおいきなりというわけではありませんが、お付き合いするのであれば食事だけの関係は求めていません。申し訳ありません。<br>
ご興味があればご連絡お待ちしています。<br>
よろしくお願いします。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816040,2,21,11,0,0,,美桜(みら),165～169cm,,,アルバイト,普通,飲まない,吸わない,独身,東京都,まずは食事から,"精神的な癒しのみを求めているような方と<br>
日中、お茶やランチ、水族館などに行きたいです。<br>
(触れられるのが苦手なので、大人の関係はNGにさせていただいております。申し訳ありません。)<br>
<br>
趣味は読書、体を動かす事<br>
最近は英語で接客が出来るよう日々勉強してますφ(..)<br>
<br>
いつか起業をしたいと思っているのですが<br>
まだ明確なビジョンや、その為の実力を持てていません。<br>
<br>
流行りのお洒落な場所よりも、昔ながらの喫茶店などの方が性に合っていて好きです。<br>
<br>
また、どんなに外見が綺麗でも中身が伴っていないと意味がないと思っており、最低限のメイクしかしておりません。<br>
内面磨きを頑張っています...。そして頑張ります。<br>
<br>
人の話を聞くのが好きなので、色々なお話を聞かせていただけると嬉しいです。<br>
宜しくお願い致します。",true,false,true,2018-05-11,2018-05-14,2018-05-14
20581191813475,1,44,0,0,0,DIAMOND,Akiran,180cm以上,1000万円以上,5000万円以上,会社員,太め,時々飲む,時々吸う,既婚,大阪府,,"初めまして、何か新しい出会いがあればと思い登録しました。<br>
しばらく東京で働いていましたが、関西で新しくお仕事始めさせていただくことになり、梅田にオフィスを構えました（雇われでリーマンです）。平日は主に梅田ー難波間を行ったり来たりの生活をしています。<br>
まだあまり近隣に慣れていませんが、食事場所の新規開拓を含めお付き合いいただける方がいらっしゃればよろしくお願いします。<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191814248,2,23,9,2,0,,みつきひやま,160～164cm,,,会社員,普通,飲む,吸わない,独身,東京都,相手に合わせる,はじめまして、みつきです🌷都内のコンサル企業で働いています。総合職の為、週末だとお時間合わせやすいです。好きなものは美味しいもの🍽とワインです。自分でスイーツ作りもします🍰✨最近は、ジムへ通っていますがグラマーな体型です。(物は言い様ですね、細身な方がタイプであればお好きでないかもしれません笑)運動のほかにも美術館や映画館でのんびり過ごすのも好きです。始めたばかりですので、なにかと失礼があるかと思いますが仲良くできる方と出会いたいです。,true,false,true,2018-05-05,2018-05-14,2018-05-14
20581191809348,1,27,0,0,0,PREMIUM,S.SH,175～179cm,1000万円以上,1000万円以上,会社員,少し太め,飲む,吸う,独身,東京都,,"都内在住です。<br>
お互いのステータス関係なく<br>
恋人のように二人の時間を楽しめる方とお会いしたいです。",true,false,true,9999-12-31,2018-05-14,2018-05-14
14516487208203,2,28,97,0,0,,ようちゃん,155～159cm,,,学生,やや細め,時々飲む,吸わない,独身,神奈川県,まずは食事から,"はじめまして☆<br>
<br>
日々ツライこともありますが、夢のために、笑顔で頑張っています！(* ´ ▽ ` *)<br>
<br>
美味しいお食事や、グルメが大好きです♪ <br>
<br>
美味しいお食事は、とても幸せな気持ちになりますよね(*^^*)<br>
<br>
お食事やショッピングなど、楽しく、思いやりのあるお付き合いをしたいですね(*^o^)／＼(^-^*)<br>
<br>
よろしくお願いします♪<br>
",true,false,true,2016-01-01,2018-05-14,2018-05-14
20581191810267,1,45,0,0,0,PREMIUM,あっき～,175～179cm,800万円以上,500万円以上,会社員,普通,時々飲む,吸わない,独身,埼玉県,,"はじめまして、こんにちは☺<br>
ニックネームは、あっき～と気軽に呼んでくださいね😊🎵<br>
私は、週末などに定期的に会って、一緒にお食事や、行楽地なな出かけたり、仲良くなったら趣味の温泉旅行などにいったりして、お互いが楽しみながら、長期的にお付き合いできる方を探しています😁✨<br>
人からは、性格は明るく誠実で清潔感があると良く言われます。<br>
見た目は、いつも年齢よりも10歳若く見られます🌠<br>
こんな私で宜しければ、仲良くして下さいね☺👌<br>
それでは、ご連絡をお待ちしてますね➰😊<br>
<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816610,2,18,7,0,0,,cheru,150～154cm,,,学生,普通,飲まない,吸わない,独身,千葉県,まずは食事から,"初めまして！<br>
清潔感ある紳士な優しい方とお会いしたいです。よろしくお願いします",true,false,true,2018-05-13,2018-05-14,2018-05-14
20581191767726,1,35,0,0,0,PREMIUM,ken116,175～179cm,600万円以上,1000万円以上,会社員,普通,時々飲む,吸わない,独身,愛知県,,"一緒にご飯とか遊びにいける方を探しています。<br>
よろしくお願いします！",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191757231,2,24,22,0,0,,りんご☆,160～164cm,,,アルバイト,普通,飲む,吸わない,独身,福岡県,まずは食事から,"色々な事を教えてくれて、一緒にいて安心できる余裕のある方と楽しい時間を過ごしたいと思い登録しました。<br>
趣味は、美味しいものを食べながらお酒を飲んだり(お酒は特に大好きです)、ミュージカルを観ることetc...<br>
見た目は、、橋本環奈さんに似ていると言われる事が多いです。おこがましいのは重々承知です。。<br>
<br>
詳しいお話は個別にさせて頂けると有難いです。<br>
頻繁にお会いできなくても、出張などで福岡へいらっしゃるご予定のある方もお待ちしています。<br>
よろしくお願いします。<br>
",true,false,true,2017-08-17,2018-05-14,2018-05-14
20581191811478,1,52,0,0,0,,Q.,170～174cm,2000万円以上,2億円以上,会社員,やや細め,飲む,吸わない,既婚,東京都,,"話す時と話さない時の差が大きいです。心地よい空間を好みます。お喋りな人が苦手なわけではないですが、お喋りを強制されるのは苦手です。<br>
<br>
散策、ドライブ、マッサージ（受ける方）が好きです。<br>
<br>
ヨガを習おうかと考えています。<br>
<br>
＊ 今、わけあって、すぐにはメッセージ返せません。時が来たら返す予定です。<br>
<br>
身長：173cm<br>
体重：60kg<br>
体脂肪率：15%<br>
体内年齢：27才<br>
髪：ふさふさ（ただし、白髪。染めてます）",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816691,2,38,1,0,0,,なお39,150～154cm,,,その他,普通,時々飲む,吸わない,既婚,兵庫県,相手に合わせる,"はじめまして。<br>
<br>
アラフォーですが、初めて登録させて頂きます。<br>
<br>
継続的なお付き合いを頂ける方を探しています。<br>
仕事が充実していらっしゃる方のお話を伺えたら楽しいかなと思っています。<br>
普通の主婦なので仕事も遊びも楽しんでいらっしゃる方とお会いできればと思います。<br>
<br>
海外旅行が好きで、旅行の話もできると嬉しいです。<br>
<br>
お会いするとなると時間は平日の夕方までですが、LINEのやりとりはいつでも大丈夫です。<br>
<br>
タバコは苦手なので、ごめんなさい。<br>
<br>
宜しくお願いします！",true,false,true,2018-05-13,2018-05-14,2018-05-14
20581191744650,1,39,0,0,0,PREMIUM,smile1050,180cm以上,1000万円以上,1000万円以上,会社経営,少し太め,飲む,吸う,独身,東京都,,"はじめまして。<br>
いい出会いがあればと思い登録しました。<br>
品川近辺に毎日います良かったら気軽に話しかけてください。。。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191754178,2,31,46,0,0,,＊Himawari＊,150～154cm,,,会社員,細め,時々飲む,吸わない,独身,福岡県,相手に合わせる,"プロフィールをご覧いただき、ありがとうございます。<br>
<br>
福岡在住ですが、福岡以外にお住まいの方とのお付き合いを希望しています。<br>
<br>
たまにですが、東京、大阪には遊びに行きます(#^.^#)<br>
<br>
スリーサイズは、87#60#88です。<br>
<br>
宜しくお願い致します♡",true,false,true,2017-07-29,2018-05-14,2018-05-14
20581191782685,1,48,0,0,0,PREMIUM,roby,160～164cm,200万円以上,100万円以上,会社員,普通,飲まない,吸わない,独身,東京都,,"はじめまして。<br>
<br>
定期的にお会いしていた人と別れてしまったので、募集します。<br>
<br>
・お会いするのは、いろいろと忙しいため月１もしくは２回程度で。<br>
・お会いできるのは日祝か平日の夜、２．３時間。<br>
・場所は中央線沿線か新宿、吉祥寺、渋谷あたりが出やすいです。<br>
・最初はお茶とかのみで構いませんが、大人な関係前提で希望します。<br>
ご希望があれば、前後に一緒に食事をしましょう。詳細な条件などは、<br>
いろいろやりとりして決めましょう。<br>
<br>
簡単な自己紹介です。<br>
・普通な会社員です（笑）。のんびりしてて話しやすいらしいです。<br>
・趣味はサッカー観戦＆旅行。読書（最近はサッカー本やビジネス系が多いですね）<br>
<br>
日中は忙しくしてるので、返信は夜になります。<br>
<br>
それでは、よろしくお願いします。<br>
<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191814825,2,31,3,2,0,,Duperey,165～169cm,,,アルバイト,普通,時々飲む,吸わない,独身,東京都,相手に合わせる,"皆様、はじめまして。<br>
<br>
こういったサイトで始めたばかりで、不慣れな面も多々あると思います。何を書けば良いでしょうか？<br>
<br>
まず、身体的特徴。<br>
<br>
身長165～169cmとありますが、前者と後者ではかなり印象に違いがあると思います。<br>
以前から伸びていなくても169cmはあります。体重は50kg前後を推移してい（ると思いま）す。<br>
余談。鼻がやや高いらしく、エジプト人やロシア人などの混血ですか？尋ねられたことはあります。<br>
<br>
派手ではありません。むしろ正反対でしょう。地味。<br>
<br>
以上のような感じで、抵抗のない方（前提）。<br>
<br>
多分、こちらに分類されるのかしらと思う。<br>
<br>
fresh vegetables や fruit を販売しています。<br>
家族の介護のため、社会人経験が乏しいのをコンプレックスに感じています。<br>
<br>
好きなこと・趣味<br>
・音楽鑑賞（シャンソンが好きですが、クラシックやジャズも聴きます）<br>
・植物、花卉、園芸、植物園に行く<br>
・公園や神社でゆっくり過ごす<br>
・短歌<br>
・語学（フランス語・ポルトガル語……始めたばかりです）<br>
・旅行<br>
・お菓子（をつくれなくもない）<br>
<br>
これから好きになりたいこと、楽しそうだと思うこと<br>
・海（を見る。貝殻を拾うなど。全く泳げません）<br>
・映画<br>
・ドライブ（あまり経験がありません。窓から見える景色が楽しいでしょうね）<br>
<br>
食べ物<br>
・子供っぽい食べ物が好きですが、好き嫌いはありません。<br>
<br>
人生の先輩からいろんなお話を聞いて、それを自分の成長の糧にできたらいいなと思います。<br>
<br>
私は不特定多数の方と交遊したり、最初に金銭の問題があるのを良しとしない。",true,false,true,2018-05-07,2018-05-14,2018-05-14
20581191805778,1,43,0,0,0,PREMIUM,まさき092,180cm以上,3000万円以上,3億円以上,会社経営,普通,時々飲む,吸わない,独身,東京都,,"はじめまして、まさきです。<br>
今年で43歳です。<br>
お食事、お茶から仲良くなれたらと思います。<br>
ちなみに、趣味は読書、海外旅行、カメラです。<br>
宜しくお願い申し上げます。",true,false,true,9999-12-31,2018-05-14,2018-05-14
14758438930623,2,32,475,38,0,,wxyz,160～164cm,,,会社員,普通,飲む,吸わない,独身,東京都,相手に合わせる,"プロフィール見ていただいて有難うございます😊<br>
<br>
青山方面で販売の仕事をしていて、<br>
趣味は映画、音楽、漫画、洋服、カフェ巡り☕️♥️♥️<br>
顔はハーフっぽいらしく、<br>
お酒はワインとビール、日本酒好きです🍾<br>
<br>
夜21時以降にお会いできる方を探しています💦<br>
1人の方と永くお付き合いできたら嬉しいです♥️♥️<br>
基本は夜希望ですが、<br>
お付き合いできたら休みもちょこちょこ合わせられます👍<br>
<br>
ぜひ早めに一度お会い出来る方、<br>
連絡お待ちしてます🙏🙏♥️<br>
",true,false,true,2016-10-07,2018-05-14,2018-05-14
20581191814913,1,42,0,0,0,PREMIUM,おおたに,170～174cm,2000万円以上,5000万円以上,オーナー,普通,飲まない,吸わない,既婚,東京都,,"Mの子を探してます！<br>
とりあえず連絡もらえたら嬉しいです😃",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191749224,2,23,13,1,0,,ゆい５１２３,155～159cm,,,会社員,普通,飲まない,吸わない,独身,東京都,積極的,"優しいパパ探してます(*^▽^*)<br>
楽しい時間を過ごせたらいいですね♪",true,false,true,2017-06-22,2018-05-14,2018-05-14
20581191796092,1,57,0,0,0,DIAMOND,鈴木一朗,175～179cm,1000万円以上,5000万円以上,会社経営,少し太め,時々飲む,吸う,既婚,東京都,,"訪問&amp;閲覧ありがとうございます。<br>
<br>
長期的にお付き合い出来る方、唯一無二の方を見つけるのが理想です。<br>
一人の方のみと長期的にお付き合いを希望しております。<br>
(長期にお付き合いした人とは丸3年以上お付き合いしました。)<br>
なかなか良い方に巡り逢えずにいます。<br>
<br>
不特定多数の方とお付き合いするつもりはありませんので、女性側も不特定多数の方とのお付き合いがある方は遠慮させて頂くことになります。<br>
彼氏やセフレがいる女性もリスクヘッジを理由にご遠慮させて頂きます。<br>
<br>
月～金曜の平日夜17:30～18:30待ち合わせで週1程度定期で会える方を探してます。<br>
既婚者ですので、土日祝日等は会えません。<br>
会う場所は、赤坂 溜池山王 新橋 銀座 有楽町 日比谷 上野 等々です。<br>
山手線の左側エリア(渋谷新宿池袋等)へは行けません。<br>
最初はお茶か食事で構いませんが、食事や買い物のみの関係は求めておりません。<br>
<br>
その先に進める関係が希望です。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191812223,1,33,0,0,0,PREMIUM,you777225,170～174cm,9000万円以上,5億円以上,オーナー,普通,飲む,吸わない,独身,東京都,,"<br>
新規のメッセージ受付止めています。。うれしい悲鳴ですが。。申し訳ないです。<br>
<br>
楽しくお話できる方が好みです。<br>
人生経験は年齢の割には豊富なので、色々話はできると思います。<br>
仕事とドイツ車が好きです！<br>
<br>
<br>
お酒も普段大変のみます(笑)タバコは全く吸いません。<br>
長く仲良くなって下さる方を希望しています。<br>
僕は地方から大学進学で東京に出てきて、卒業後東京で5年＆海外で２年仕事をしてきました。<br>
現在は自らで東京で独立し仕事を続けています。気分転換に地方にレンタルオフィスを構えて１か月ほど好きな場所で仕事することもあります。けっこう自由な人間だと思います。。というか言われます。考え方も他の人と違うところも多々あります。<br>
頑張りやさんが好きです。<br>
現在３２歳です。<br>
よろしくお願いいたします。<br>
あと、メッセージがすごい数いただけていて、申し訳ないのですが返せない場合は本当にごめんなさい。<br>
話の中で反応薄かったり、当たり前の接し方が出来ない方は、求めていません。そういうことがお金稼いだりすることより大事だと思えるようになりました。<br>
仕事も遊びも心ありきだとおもっています。<br>
資産スペックが年齢の割に信用されないかもですが、仲良くなれば直接お見せできます。嘘つきの男性もけっこういると思いますが、そういった方とは違うということだけです。<br>
 <br>
ちなみに、、、感情薄かったり、ドライな方もすごく怖いって思っちゃうので苦手です(笑)<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191777933,1,41,0,0,0,PREMIUM,ちくわ21,170～174cm,9000万円以上,10億円以上,オーナー,普通,飲む,吸わない,既婚,東京都,,"初めまして(^-^)<br>
港区で会社経営と投資をしています。<br>
余裕はあるのですがあまり時間がないので、素敵な人との<br>
出会いがあまりありません(&gt;_&lt;)<br>
ここで、仲良くなれる人がみつかったら良いな～",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191807259,2,31,20,3,0,,ちぃ(๑•᎑•๑),155～159cm,,,会社員,細め,時々飲む,吸わない,既婚,岐阜県,まずは食事から,"はじめまして♡31歳人妻で、今は保育の仕事をしてます！<br>
最近仕事も家庭も色々大変で疲れてしまって、、相談したり頑張ってる人の話を聞いて元気をもらったりしたくて登録しました。<br>
<br>
趣味は、旅行…と言っても最近はお金がなさ過ぎて旅行先のリサーチが趣味になりつつあります(´;ω;`)<br>
その他、映画やミュージカル、音楽、水族館や動物園に行ったり、体動かすのも好き♪<br>
<br>
ちょっと話しベタだけど、話を聞くのが好きで、「ニコニコ笑って話を聞いてくれるから嬉しい」ってよく言われます！<br>
趣味の話や周りには言いづらい日頃の愚痴なんかも喜んで聴きますよ(*^^*)<br>
<br>
<br>
こんな人に出会いたいです！<br>
♥私の仕事や家庭やこれからの目標の話を聞いて、色々と支えになってくれる年上の人♡<br>
♥普段の生活では聞けないような、人生の先輩ならではの話をたくさんしてくれる人<br>
♥癒しを求めて頼ってくれる人<br>
♥美味しいものを食べに連れていってくれる人<br>
♥アルコール弱いので、お酒がほとんど一緒に飲めなくても気にしない人。ソフトドリンクでならいくらでも付き合います(笑)<br>
♥すぐ怒る怖い人や冷たい人は苦手なので、優しくて常識ある振る舞いのできる人<br>
♥あまりサイト慣れしていない人だと安心だなぁ…😌<br>
<br>
こんな感じの方と、2人で楽しくお茶やご飯デートがしたいです♡慣れてきたらお出掛けデートや趣味を一緒にしたりするのも楽しいかも♪<br>
体の関係は持てないですが、お互いの日頃の疲れが吹き飛ぶような楽しいデートの時間を過ごせたらいいな♡<br>
<br>
長々と最後まで読んで興味持ってくださったあなたはきっと優しい方なので、連絡お待ちしていますね(=ﾟωﾟ)ﾉ笑",true,false,true,2018-04-08,2018-05-14,2018-05-14
20581191801117,1,45,0,0,0,PREMIUM,坂口隆,170～174cm,9000万円以上,5億円以上,医師,普通,時々飲む,吸わない,独身,東京都,,"医師と企業経営をしています。なかなか出会いもなく登録しました。<br>
週末は仕事で海外が多く、平日が都合がよいです。見た目は清潔感を保ち、太らない様に軽く運動したり食生活に気をつけてます。趣味はグルメと旅行、車で住まいは渋谷区になります。似ているとたまに言われるのが安田けいさんのようです。<br>
基本的には穏やかで、できるだけ丁寧な対応を心がけております。時間はお金では買えないので、もし良い関係が保てるならお互い良かったと思える時間にしたいです。",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816387,2,18,7,0,0,,ときね,150cm以下,,,学生,普通,飲まない,吸わない,独身,広島県,相手に合わせる,"黒髪の18歳♪今年高校を卒業したばかりで、髪を染める予定はありません！身長が149cmと低めです😢<br>
お洒落なレストランで食事よりも気軽に居酒屋とかカフェとかの方が好みです☆甘いものが好きで、特にチョコ🍫が大好きです😋<br>
平日は学校があるので夜のみになります！こういうの初めてでまだよく分かってませんがよろしくお願いします🙇‍♀️",true,false,true,2018-05-12,2018-05-14,2018-05-14
20581191807603,2,25,56,0,1,,永久,150cm以下,,,会社員,少し太め,時々飲む,吸わない,独身,岐阜県,相手に合わせる,"岐阜で介護施設で働いています。<br>
<br>
勤務が不定期で中々出会いがなくて初めて見ました。<br>
<br>
助手席専門で免許は持っていません。<br>
<br>
ドライブが好きなので色々連れていって欲しいです。<br>
<br>
ふつつかなものですが一緒に過ごせたら嬉しいです。<br>
<br>
お給料が少ないので出せるときは出せます。<br>
<br>
素敵な出会い求めています。連絡待ってます。",true,false,true,2018-04-09,2018-05-14,2018-05-14
20581191776380,1,53,0,0,0,PREMIUM,横浜ダディ358,180cm以上,1000万円以上,5000万円以上,会社経営,普通,時々飲む,吸わない,独身,神奈川県,,"横浜在住、53才のバツイチで、中小企業の経営者です。<br>
20〜30代の清楚系の明るく笑顔の可愛い女性との出会いを希望しています。<br>
やさしさと包容力には自信がありますので、楽しいお付き合いが出来ると思います。よろしくお願いします！",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191816530,2,19,7,1,0,,あんころ餅,160～164cm,,,学生,普通,飲まない,吸わない,独身,大阪府,まずは食事から,"こんにちは！<br>
あんころ餅と申します😆<br>
デザインを勉強している19歳の学生です笑<br>
特徴は黒髪ショートカット女子です💇‍♀️<br>
<br>
車が大好きです❤️<br>
国産車ならマツダのロードスターが一番大好きです🚗<br>
<br>
現在は就活中ですが、自動車関係のお仕事に就くために頑張っています！<br>
将来のためにビジネスについてもお勉強中なので、教えてくれたり、お話しできる方がいらっしゃれば嬉しいです✨<br>
<br>
※注意※<br>
恥ずかしながら、これまで彼氏がいたことありません（ ;  ; ）<br>
共学に通っておりましたが、ほぼ女子校状態の学科でしたので恋愛経験は全くと言っていい程有りません。<br>
それだけ知っていて欲しいです🙏<br>
<br>
デートは基本的に平日と土曜日は放課後(夕方)からなら大丈夫です👌<br>
<br>
宜しくお願いします🤲",true,false,true,2018-05-13,2018-05-14,2018-05-14
20581191816622,1,52,0,0,0,PREMIUM,やまちゃん7,170～174cm,6000万円以上,5000万円以上,オーナー,普通,時々飲む,吸わない,独身,栃木県,,"独身になって10年以上、、<br>
子供達も手がかからなくなって、これから自分の時間を楽しみたい！！<br>
私の年齢でもOKな方よろしくお願いしますm(_ _)m",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191792260,2,27,51,1,1,,wa,160～164cm,,,会社員,やや細め,時々飲む,吸わない,既婚,東京都,相手に合わせる,"初めまして。<br>
金曜や土日に月に1、2回お会いできる紳士な男性を探しています。既婚ですが、休日でしたら昼夜どちらでもお会いできます＾＾<br>
普段自分では行けないような、美味しいお店に連れて行ってくださる方だと嬉しいです。<br>
資産運用、旅行、美術、映画、音楽鑑賞等好きです。<br>
髪の毛はダンスをやっている関係でずっと伸ばしています^^<br>
お肉(特に赤身)やお魚何でも好きです＾＾<br>
ワインも詳しくはないですが、お料理と合わせていただくのが好きです！色々教えてください。<br>
よろしくお願いします♪",true,false,true,2018-02-05,2018-05-14,2018-05-14
20581191811217,1,42,0,0,0,PREMIUM,ボギージプシー,170～174cm,1000万円以上,1000万円以上,会社経営,少し太め,時々飲む,吸わない,既婚,神奈川県,,"横浜にて医療関係の会社経営しております。仕事は忙しいですが、隙間を埋めてくれる女性を求めております。<br>
<br>
趣味：美味しいもの食べに行く、街中ブラブラ、ドライブ、スポーツ観戦<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
20581191781510,1,51,0,0,0,,カツカツ,175～179cm,800万円以上,2500万円以上,会社員,少し太め,時々飲む,吸わない,既婚,海外,,はじめまして！どうぞよろしくお願いします,true,false,true,9999-12-31,2018-05-14,2018-05-14
14433278818396,2,37,1,0,0,,ゆみこ,150～154cm,,,会社員,普通,飲む,吸わない,独身,埼玉県,相手に合わせる,"日頃出会えない方との出会いから、純粋に新しい価値観、感覚、思想を広げたいと思い登録をしました。<br>
ゆっくり好きなものを交換できるといいなと思います。 ",true,false,true,2015-09-27,2018-05-14,2018-05-14
20581191753497,1,36,0,0,0,PREMIUM,akr,175～179cm,1000万円以上,1000万円以上,会社経営,普通,飲む,吸う,独身,東京都,,"こんにちは。 <br>
友達に勧められて、はじめてみました。<br>
いろんな方がいらっしゃって楽しいです。<br>
たまに外国籍の方からメールがくるのですが、日本の方でよろしくお願いします。",true,false,true,9999-12-31,2018-05-14,2018-05-14
14441260243147,2,40,2,0,0,,らいち,155～159cm,,,公務員,普通,時々飲む,吸わない,独身,福井県,相手に合わせる,"私の趣味は旅行です。<br>
すてきな人と出会えたら石垣島に行ってみたいです。<br>
人からはよく社交的な性格だと言われます。<br>
<br>
楽しいこともツライことも一緒に乗り越えられる関係を築いていきたいです。",true,false,true,2015-10-06,2018-05-14,2018-05-14
20581191806985,1,46,0,0,0,PREMIUM,ひろ1122,170～174cm,600万円以上,100万円以上,会社員,普通,飲む,吸わない,独身,大阪府,,"大阪からです。<br>
いい出会いになればと思ってます。<br>
まずはお話しましょう。<br>
よろしくお願いします。",true,false,true,9999-12-31,2018-05-14,2018-05-14
14445427337819,2,33,3,0,0,,まや,160～164cm,,,会社員,少し太め,時々飲む,吸わない,独身,東京都,まずは食事から,"私のチャームポイントは笑いがたえないです。<br>
思いやりがあって優しいタイプの人が好みです。<br>
私はよく明るくてポジティブな性格だと言われます。<br>
ペットショップで働いてるのでペットが苦手でない方がいいです。<br>
お互いになんでも一緒に楽しめて、笑顔がたえなくって仲の良い関係でいられることがベストです。",true,false,true,2015-10-11,2018-05-14,2018-05-14
20581191805340,1,49,0,0,0,PREMIUM,シェルブール,170～174cm,1000万円以上,5000万円以上,会社員,少し太め,時々飲む,吸わない,既婚,大阪府,,"こんにちは<br>
趣味は映画鑑賞です<br>
映画はひとりで良く観に行きます 笑笑<br>
読書したり音楽鑑賞 クラッシック<br>
美術も好きです<br>
女性の扱いにはあまり慣れてません<br>
温厚な若いひとがタイプです<br>
<br>
休みにはドライブに行きます<br>
渚ドライブ大好きです<br>
夕日も大好きです<br>
",true,false,true,9999-12-31,2018-05-14,2018-05-14
14445475108271,2,23,3,0,0,,おとぎ。,155～159cm,,,学生,少し太め,時々飲む,吸わない,独身,東京都,相手に合わせる,"カフェのキッチンスタッフとして働いている21歳です。<br>
<br>
趣味は料理・お菓子作り・カフェ巡りなどです（*＾＾*）<br>
<br>
メッセージ頂けたら嬉しいです♪",true,false,true,2015-10-11,2018-05-14,2018-05-14
20581191791944,1,40,0,0,0,DIAMOND,あつや(^^),180cm以上,9000万円以上,1億円以上,会社経営,普通,飲む,吸わない,既婚,大阪府,,とても楽しく働いています、プライベートも充実したいなと思い始めてみました。 私の性格は優しい方だと思います。そしてめちゃ頑張り屋さんです。 元々お金がない所からのスタートであったので、頭と体を動かして仕事頑張ります！みたいなお話は、いくらでも出来るかと思います（＾＾）,true,false,true,9999-12-31,2018-05-14,2018-05-14
14449089068972,2,39,2,0,0,,マコ,165～169cm,,,フリーランス,普通,時々飲む,吸わない,独身,広島県,相手に合わせる,"今まで、仕事を中心とした生活であまり結婚に対して積極的ではなかったのですが。<br>
そろそろ、一緒にいることが自然だと思える方と出会いたい。<br>
最初から恋愛は意識しづらいので、友達として仲良くなれたら。<br>
ちなみに、清潔感がある方、飛び回っている私を応援してくれる方、年齢が近い方が理想です。",true,false,true,2015-10-15,2018-05-14,2018-05-14
